"_id","_labels","body","name","phrase","pr0","pr1","pr2","pr3","processed","salience","url","_start","_end","_type","common","rank","score","weight"
,,,,,,,,,,,,"771","834","CORRELATES","[""DNP"",""サービス"",""企業""]","","",""
,,,,,,,,,,,,"771","835","CORRELATES","[""一つ"",""人々""]","","",""
,,,,,,,,,,,,"771","836","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","837","CORRELATES","[""DNP"",""印刷"",""サービス""]","","",""
,,,,,,,,,,,,"771","838","CORRELATES","[""DNP"",""企業"",""サービス""]","","",""
,,,,,,,,,,,,"771","839","CORRELATES","[""DNP"",""人々"",""サービス""]","","",""
,,,,,,,,,,,,"771","840","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"771","841","CORRELATES","[""DNP"",""サービス"",""サービス""]","","",""
,,,,,,,,,,,,"771","842","CORRELATES","[""DNP"",""企業"",""サービス"",""情報"",""製品""]","","",""
,,,,,,,,,,,,"771","843","CORRELATES","[""DNP"",""製品"",""サービス"",""企業""]","","",""
,,,,,,,,,,,,"771","844","CORRELATES","[""DNP"",""サービス"",""環境負荷"",""企業""]","","",""
,,,,,,,,,,,,"771","845","CORRELATES","[""製品"",""製品"",""各種""]","","",""
,,,,,,,,,,,,"771","846","CORRELATES","[""DNP"",""サービス"",""企業""]","","",""
,,,,,,,,,,,,"772","773","CORRELATES","[""DNP"",""本社"",""東京 代表取締役"",""社長"",""以下"",""北島義斉""]","","",""
,,,,,,,,,,,,"772","774","CORRELATES","[""DNP"",""サービス"",""出版"",""印刷"",""東京都""]","","",""
,,,,,,,,,,,,"772","775","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"772","776","CORRELATES","[""DNP"",""以下"",""サービス""]","","",""
,,,,,,,,,,,,"772","777","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"772","778","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社"",""バーチャル""]","","",""
,,,,,,,,,,,,"772","779","CORRELATES","[""DNP"",""語""]","","",""
,,,,,,,,,,,,"772","780","CORRELATES","[""DNP"",""日本"",""東京都""]","","",""
,,,,,,,,,,,,"772","781","CORRELATES","[""DNP"",""サービス"",""サービス"",""本社"",""本社"",""東京""]","","",""
,,,,,,,,,,,,"772","782","CORRELATES","[""サービス""]","","",""
,,,,,,,,,,,,"772","783","CORRELATES","[""DNP"",""オンライン"",""サービス"",""プロジェクト"",""指導""]","","",""
,,,,,,,,,,,,"772","784","CORRELATES","[""DNP"",""提供"",""以下"",""本社"",""バーチャル"",""東京 代表取締役"",""北島義斉"",""東京都""]","","",""
,,,,,,,,,,,,"772","785","CORRELATES","[""DNP"",""サービス"",""出版""]","","",""
,,,,,,,,,,,,"772","786","CORRELATES","[""サービス"",""DNP"",""出版"",""日本"",""語""]","","",""
,,,,,,,,,,,,"772","788","CORRELATES","[""サービス"",""以下""]","","",""
,,,,,,,,,,,,"772","789","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","790","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""サービス"",""以下"",""社長"",""本社"",""印刷"",""提供""]","","",""
,,,,,,,,,,,,"772","791","CORRELATES","[""提供"",""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","793","CORRELATES","[""DNP"",""印刷"",""サービス"",""日本"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"772","794","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"772","795","CORRELATES","[""DNP"",""サービス"",""日本"",""印刷""]","","",""
,,,,,,,,,,,,"772","796","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","797","CORRELATES","[""DNP"",""東京都""]","","",""
,,,,,,,,,,,,"772","798","CORRELATES","[""サービス"",""提供"",""印刷""]","","",""
,,,,,,,,,,,,"772","799","CORRELATES","[""DNP"",""サービス"",""日本"",""印刷"",""以下"",""北島義斉"",""東京 代表取締役"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"772","800","CORRELATES","[""DNP"",""メタバース"",""東京 代表取締役"",""本社"",""本社"",""北島義斉"",""以下"",""社長""]","","",""
,,,,,,,,,,,,"772","801","CORRELATES","[""DNP"",""社長""]","","",""
,,,,,,,,,,,,"772","802","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","803","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""以下"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"772","804","CORRELATES","[""日本"",""本社"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""提供""]","","",""
,,,,,,,,,,,,"772","805","CORRELATES","[""メタバース"",""DNP"",""サービス"",""提供"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"772","806","CORRELATES","[""DNP"",""東京都""]","","",""
,,,,,,,,,,,,"772","807","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","808","CORRELATES","[""DNP"",""東京都""]","","",""
,,,,,,,,,,,,"772","809","CORRELATES","[""DNP"",""メタバース""]","","",""
,,,,,,,,,,,,"772","810","CORRELATES","[""DNP"",""バーチャル"",""サービス""]","","",""
,,,,,,,,,,,,"772","811","CORRELATES","[""DNP"",""日本""]","","",""
,,,,,,,,,,,,"772","812","CORRELATES","[""DNP"",""メタバース"",""メタバース"",""仮想空間"",""バーチャル""]","","",""
,,,,,,,,,,,,"772","813","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"772","814","CORRELATES","[""DNP"",""メタバース"",""サービス"",""提供"",""サービス"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社"",""バーチャル"",""サービス""]","","",""
,,,,,,,,,,,,"772","815","CORRELATES","[""DNP"",""サービス"",""プロジェクト""]","","",""
,,,,,,,,,,,,"772","816","CORRELATES","[""DNP"",""実績"",""印刷""]","","",""
,,,,,,,,,,,,"772","817","CORRELATES","[""DNP"",""サービス"",""本社"",""東京 代表取締役"",""北島義斉"",""以下""]","","",""
,,,,,,,,,,,,"772","818","CORRELATES","[""DNP"",""サービス"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"772","819","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","820","CORRELATES","[""DNP"",""サービス"",""提供""]","","",""
,,,,,,,,,,,,"772","821","CORRELATES","[""サービス"",""本社"",""社長"",""東京 代表取締役"",""印刷"",""日本"",""北島義斉"",""以下"",""サービス""]","","",""
,,,,,,,,,,,,"772","822","CORRELATES","[""DNP"",""提供"",""サービス""]","","",""
,,,,,,,,,,,,"772","823","CORRELATES","[""DNP"",""サービス"",""以下"",""以下""]","","",""
,,,,,,,,,,,,"772","825","CORRELATES","[""DNP"",""メタバース"",""仮想空間"",""本社"",""仮想空間"",""本社"",""バーチャル""]","","",""
,,,,,,,,,,,,"772","826","CORRELATES","[""出版"",""日本"",""サービス"",""提供"",""印刷""]","","",""
,,,,,,,,,,,,"772","827","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","829","CORRELATES","[""DNP"",""日本"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"772","830","CORRELATES","[""DNP"",""東京 代表取締役"",""北島義斉"",""サービス"",""以下"",""本社"",""社長"",""東京""]","","",""
,,,,,,,,,,,,"772","831","CORRELATES","[""サービス"",""日本"",""DNP"",""語"",""語"",""提供""]","","",""
,,,,,,,,,,,,"772","832","CORRELATES","[""DNP"",""メタバース"",""サービス"",""提供"",""仮想空間"",""メタバース"",""メタバース"",""サービス""]","","",""
,,,,,,,,,,,,"772","833","CORRELATES","[""提供"",""サービス"",""DNP"",""サービス"",""日本"",""以下"",""本社"",""北島義斉"",""東京 代表取締役"",""社長""]","","",""
,,,,,,,,,,,,"772","834","CORRELATES","[""DNP"",""サービス"",""メタバース"",""バーチャル"",""メタバース"",""本社"",""バーチャル"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""メタバース""]","","",""
,,,,,,,,,,,,"772","835","CORRELATES","[""プロジェクト"",""日本""]","","",""
,,,,,,,,,,,,"772","836","CORRELATES","[""DNP"",""以下"",""東京 代表取締役"",""北島義斉"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"772","837","CORRELATES","[""DNP"",""印刷"",""日本"",""サービス""]","","",""
,,,,,,,,,,,,"772","838","CORRELATES","[""DNP"",""メタバース"",""サービス"",""仮想空間"",""提供""]","","",""
,,,,,,,,,,,,"772","839","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","840","CORRELATES","[""メタバース"",""DNP"",""メタバース"",""バーチャル"",""東京都"",""メタバース""]","","",""
,,,,,,,,,,,,"772","841","CORRELATES","[""DNP"",""実績"",""北島義斉"",""東京 代表取締役"",""サービス"",""本社"",""以下"",""社長"",""サービス""]","","",""
,,,,,,,,,,,,"772","842","CORRELATES","[""DNP"",""サービス"",""実績"",""東京 代表取締役"",""北島義斉"",""本社"",""社長"",""以下""]","","",""
,,,,,,,,,,,,"772","843","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"772","844","CORRELATES","[""DNP"",""サービス"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"772","845","CORRELATES","[""実績"",""実績""]","","",""
,,,,,,,,,,,,"772","846","CORRELATES","[""DNP"",""以下"",""東京 代表取締役"",""北島義斉"",""社長"",""本社"",""日本"",""サービス""]","","",""
,,,,,,,,,,,,"773","774","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","775","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","776","CORRELATES","[""導入"",""DNP"",""以下"",""実現"",""システム""]","","",""
,,,,,,,,,,,,"773","777","CORRELATES","[""業務効率化"",""DNP"",""導入"",""業務効率化""]","","",""
,,,,,,,,,,,,"773","778","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","779","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","780","CORRELATES","[""社員"",""DNP"",""グループ会社""]","","",""
,,,,,,,,,,,,"773","781","CORRELATES","[""DNP"",""本社"",""本社"",""システム""]","","",""
,,,,,,,,,,,,"773","782","CORRELATES","[""取り組み"",""実現"",""システム""]","","",""
,,,,,,,,,,,,"773","783","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","784","CORRELATES","[""DNP"",""以下"",""本社"",""東京 代表取締役"",""北島義斉""]","","",""
,,,,,,,,,,,,"773","785","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","786","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","787","CORRELATES","[""取り組み""]","","",""
,,,,,,,,,,,,"773","788","CORRELATES","[""以下"",""DX""]","","",""
,,,,,,,,,,,,"773","789","CORRELATES","[""DNP"",""取り組み"",""導入""]","","",""
,,,,,,,,,,,,"773","790","CORRELATES","[""DNP"",""実現"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社"",""取り組み""]","","",""
,,,,,,,,,,,,"773","791","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","792","CORRELATES","[""取り組み""]","","",""
,,,,,,,,,,,,"773","793","CORRELATES","[""DNP"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","794","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","795","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","796","CORRELATES","[""DNP"",""実現"",""取り組み"",""システム"",""実現"",""取り組み"",""削減"",""削減"",""削減""]","","",""
,,,,,,,,,,,,"773","797","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","798","CORRELATES","[""削減"",""実現"",""削減""]","","",""
,,,,,,,,,,,,"773","799","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"773","800","CORRELATES","[""DNP"",""東京 代表取締役"",""本社"",""本社"",""北島義斉"",""以下"",""社長"",""強化""]","","",""
,,,,,,,,,,,,"773","801","CORRELATES","[""DNP"",""取り組み"",""社長""]","","",""
,,,,,,,,,,,,"773","802","CORRELATES","[""DNP"",""DX 大日本印刷株式会社""]","","",""
,,,,,,,,,,,,"773","803","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""以下"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"773","804","CORRELATES","[""ガバナンス"",""本社"",""北島義斉"",""東京 代表取締役"",""対象"",""以下"",""社長"",""実現"",""取り組み""]","","",""
,,,,,,,,,,,,"773","805","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","806","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","807","CORRELATES","[""DNP"",""取り組み"",""実現""]","","",""
,,,,,,,,,,,,"773","808","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","809","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","810","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","811","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","812","CORRELATES","[""DNP"",""取り組み"",""実現""]","","",""
,,,,,,,,,,,,"773","813","CORRELATES","[""DNP"",""取り組み""]","","",""
,,,,,,,,,,,,"773","814","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","815","CORRELATES","[""DNP"",""取り組み""]","","",""
,,,,,,,,,,,,"773","816","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","817","CORRELATES","[""DNP"",""実現"",""取り組み"",""本社"",""東京 代表取締役"",""北島義斉"",""以下""]","","",""
,,,,,,,,,,,,"773","818","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""以下"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","819","CORRELATES","[""DNP"",""実現"",""DX"",""化""]","","",""
,,,,,,,,,,,,"773","820","CORRELATES","[""DNP"",""対象""]","","",""
,,,,,,,,,,,,"773","821","CORRELATES","[""削減"",""本社"",""社長"",""東京 代表取締役"",""削減"",""取り組み"",""北島義斉"",""以下"",""取り組み""]","","",""
,,,,,,,,,,,,"773","822","CORRELATES","[""DNP"",""社員""]","","",""
,,,,,,,,,,,,"773","823","CORRELATES","[""DNP"",""効果検証"",""実現"",""改革"",""以下"",""対象"",""業務効率化"",""以下""]","","",""
,,,,,,,,,,,,"773","825","CORRELATES","[""DNP"",""本社"",""本社""]","","",""
,,,,,,,,,,,,"773","826","CORRELATES","[""コスト""]","","",""
,,,,,,,,,,,,"773","827","CORRELATES","[""DNP"",""実現"",""取り組み"",""社員""]","","",""
,,,,,,,,,,,,"773","828","CORRELATES","[""取り組み"",""対象"",""実現"",""取り組み""]","","",""
,,,,,,,,,,,,"773","829","CORRELATES","[""DNP"",""システム""]","","",""
,,,,,,,,,,,,"773","830","CORRELATES","[""DNP"",""削減"",""取り組み"",""東京 代表取締役"",""北島義斉"",""以下"",""本社"",""社長"",""実現""]","","",""
,,,,,,,,,,,,"773","831","CORRELATES","[""DNP"",""業務効率化"",""DX""]","","",""
,,,,,,,,,,,,"773","832","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","833","CORRELATES","[""DNP"",""以下"",""本社"",""北島義斉"",""東京 代表取締役"",""社長""]","","",""
,,,,,,,,,,,,"773","834","CORRELATES","[""DNP"",""社員"",""本社"",""北島義斉"",""東京 代表取締役"",""以下"",""社長""]","","",""
,,,,,,,,,,,,"773","835","CORRELATES","[""社員"",""取り組み"",""取り組み""]","","",""
,,,,,,,,,,,,"773","836","CORRELATES","[""DNP"",""以下"",""東京 代表取締役"",""北島義斉"",""本社"",""社長""]","","",""
,,,,,,,,,,,,"773","837","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","838","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","839","CORRELATES","[""DNP"",""取り組み""]","","",""
,,,,,,,,,,,,"773","840","CORRELATES","[""DNP"",""対象""]","","",""
,,,,,,,,,,,,"773","841","CORRELATES","[""DNP"",""北島義斉"",""東京 代表取締役"",""本社"",""以下"",""社長"",""DX"",""導入""]","","",""
,,,,,,,,,,,,"773","842","CORRELATES","[""DNP"",""東京 代表取締役"",""北島義斉"",""本社"",""社長"",""以下"",""社内システム""]","","",""
,,,,,,,,,,,,"773","843","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"773","844","CORRELATES","[""DNP"",""以下"",""北島義斉"",""東京 代表取締役"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"773","846","CORRELATES","[""DNP"",""以下"",""東京 代表取締役"",""北島義斉"",""社員"",""社長"",""本社""]","","",""
,,,,,,,,,,,,"774","775","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"774","776","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"774","777","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"774","778","CORRELATES","[""DNP"",""技術"",""撮影""]","","",""
,,,,,,,,,,,,"774","779","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"774","780","CORRELATES","[""DNP"",""開催"",""DNP市"",""東京都""]","","",""
,,,,,,,,,,,,"774","781","CORRELATES","[""DNP"",""サービス"",""DNP市"",""サービス"",""写真""]","","",""
,,,,,,,,,,,,"774","782","CORRELATES","[""サービス""]","","",""
,,,,,,,,,,,,"774","783","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"774","784","CORRELATES","[""DNP"",""技術"",""東京都""]","","",""
,,,,,,,,,,,,"774","785","CORRELATES","[""DNP"",""サービス"",""出版"",""グループ""]","","",""
,,,,,,,,,,,,"774","786","CORRELATES","[""サービス"",""DMA"",""DNP"",""出版"",""グループ"",""株式会社DNPメディア・アート""]","","",""
,,,,,,,,,,,,"774","787","CORRELATES","[""グループ""]","","",""
,,,,,,,,,,,,"774","788","CORRELATES","[""サービス"",""技術""]","","",""
,,,,,,,,,,,,"774","789","CORRELATES","[""DNP"",""グループ"",""サービス"",""強み""]","","",""
,,,,,,,,,,,,"774","790","CORRELATES","[""DNP"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"774","791","CORRELATES","[""DNP"",""サービス"",""一部""]","","",""
,,,,,,,,,,,,"774","792","CORRELATES","[""開催"",""一部""]","","",""
,,,,,,,,,,,,"774","793","CORRELATES","[""DNP"",""印刷"",""サービス""]","","",""
,,,,,,,,,,,,"774","794","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"774","795","CORRELATES","[""DNP"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"774","796","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"774","797","CORRELATES","[""株式会社DNPメディア・アート"",""DNP"",""DMA"",""表現工房"",""DNPプラザ"",""グループ"",""写真"",""写真"",""強み"",""作品"",""技術"",""アート作品"",""写真"",""東京都"",""DNP市"",""作品"",""プリプレス""]","","",""
,,,,,,,,,,,,"774","798","CORRELATES","[""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"774","799","CORRELATES","[""DNP"",""サービス"",""印刷""]","","",""
,,,,,,,,,,,,"774","800","CORRELATES","[""DNP"",""強み"",""グループ"",""強み""]","","",""
,,,,,,,,,,,,"774","801","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"774","802","CORRELATES","[""DNP"",""サービス"",""技術""]","","",""
,,,,,,,,,,,,"774","803","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"774","805","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"774","806","CORRELATES","[""開催"",""DNP"",""東京都""]","","",""
,,,,,,,,,,,,"774","807","CORRELATES","[""DNP"",""サービス""]","","",""
,,,,,,,,,,,,"774","808","CORRELATES","[""DNP"",""東京都"",""強み"",""作品"",""作品"",""作品""]","","",""
,,,,,,,,,,,,"774","809","CORRELATES","[""DNP""]","","",""
,,,,,,,,,,,,"774","810","CORRELATES","[""DNP"",""技術"",""サービス"",""展示""]","","",""
,,,,,,,,,,,,"774","811","CORRELATES","[""DNP"",""主催""]","","",""
,,,,,,,,,,,,"774","812","CORRELATES","[""DNP"",""技術""]","","",""
,,,,,,,,,,,,"774","813","CORRELATES","[""DNP""]","","",""
